"","WBIC","site_id"
"1960",254900,"nhd_9036059"
"1961",470600,"nhd_6808078"
"1962",2616400,"nhd_2647022"
"1963",1487800,"nhd_14726412"
"1964",1486100,NA
"1965",466900,"nhd_6808090"
"1966",2497700,"nhd_2647186"
"1967",2624800,NA
"1968",1887500,"nhd_13124244"
"1969",2092700,"nhd_13124140"
"1970",978900,"nhd_13631631"
"1971",1219400,"nhd_13634387"
"1972",732600,"nhd_13107561"
"1973",2503400,"nhd_2646672"
"1974",2491000,"nhd_2646776"
"1975",2096700,NA
"1976",423700,"nhd_6808006"
"1977",1000900,"nhd_14726532"
"1978",2606300,"nhd_2648046"
"1979",184000,"nhd_9026743"
"1980",310500,"nhd_9032319"
"1981",838100,NA
"1982",264300,NA
"1983",195000,"nhd_9035959"
"1984",1322400,NA
"1985",35720,NA
"1986",2094100,"nhd_13081151"
"1987",1007200,"nhd_14726628"
"1988",1015200,"nhd_14726628"
"1989",500200,"nhd_6819698"
"1990",426400,"nhd_6808540"
"1991",1445100,"nhd_14726372"
"1992",2290100,NA
"1993",77300,"nhd_12174544"
"1994",728100,"nhd_13334984"
"1995",3000089,"nhd_13293280"
"1996",2743200,"nhd_2260893"
"1997",650200,NA
"1998",2496300,"nhd_2264553"
"1999",158700,"nhd_6866527"
"2000",2312100,"nhd_13343100"
"2001",1855900,"nhd_13343840"
"2002",1867000,"nhd_13345688"
"2003",2563000,NA
"2004",2395900,"nhd_13118910"
"2005",2435000,"nhd_13118836"
"2006",2014700,NA
"2007",1523000,"nhd_13394799"
"2008",1567325,NA
"2009",619800,"nhd_6842797"
"2010",2239400,"nhd_12991677"
"2011",2079400,"nhd_2646940"
"2012",2465800,"nhd_2646756"
"2013",2616000,"nhd_13105149"
"2014",419600,NA
"2015",2621900,"nhd_2647180"
"2016",2747300,"nhd_2260767"
"2017",2693100,"nhd_1849725"
"2018",1753500,"nhd_13134099"
"2019",97700,"nhd_13062917"
"2020",2237300,"nhd_12991861"
"2021",1191600,"nhd_13623747"
"2022",1658500,NA
"2023",849400,"nhd_13290870"
"2024",850800,"nhd_13290790"
"2025",775900,"nhd_13291006"
"2026",780650,NA
"2027",464700,"nhd_6808156"
"2028",530500,"nhd_6818330"
"2029",2500500,"nhd_2647214"
"2030",1389800,"nhd_14703994"
"2031",852400,"nhd_13290766"
"2032",146500,"nhd_6864861"
"2033",1652200,NA
"2034",835100,"nhd_13282364"
"2035",3000627,NA
"2036",702600,"nhd_6842347"
"2037",702700,"nhd_6842347"
"2038",2228700,"nhd_13352060"
"2039",1283700,"nhd_13652630"
"2040",849600,"nhd_13290898"
"2041",2942300,"nhd_1813525"
"2042",2876600,"nhd_1797555"
"2043",2761800,"nhd_1797437"
"2044",2876000,"nhd_1797473"
"2045",2775200,NA
"2046",1847500,"nhd_13346494"
"2047",2466500,"nhd_1855179"
"2048",1866100,"nhd_13344248"
"2049",2323800,"nhd_13346888"
"2050",2484400,"nhd_2266191"
"2051",1021800,"nhd_13393823"
"2052",1603400,"nhd_13396013"
"2053",1599800,"nhd_13393717"
"2054",1019500,"nhd_13395195"
"2055",1583500,"nhd_13395075"
"2056",117800,"nhd_12004517"
"2057",94200,"nhd_13063029"
"2058",94300,"nhd_13063031"
"2059",327800,"nhd_9029725"
"2060",1412200,"nhd_14731992"
"2061",189800,"nhd_9035735"
"2062",198800,"nhd_9035757"
"2063",1694200,NA
"2064",152200,"nhd_6864339"
"2065",1374800,"nhd_14704116"
"2066",1342100,"nhd_14710140"
"2067",827100,"nhd_13290958"
"2068",762900,NA
"2069",2479900,"nhd_2647250"
"2070",365500,"nhd_9026649"
"2071",1757200,"nhd_13132031"
"2072",64000,"nhd_12175084"
"2073",420600,"nhd_6810930"
"2074",279700,"nhd_9033701"
"2075",105200,"nhd_6864391"
"2076",1694700,NA
"2077",2173900,"nhd_13104105"
"2078",2703500,"nhd_1849941"
"2079",2477300,"nhd_2264815"
"2080",27500,"nhd_12162780"
"2081",843400,"nhd_13284124"
"2082",370,NA
"2083",740900,"nhd_14768052"
"2084",590900,NA
"2085",471200,"nhd_6808112"
"2086",2499900,"nhd_2646996"
"2087",465000,"nhd_6808064"
"2088",376900,"nhd_9026405"
"2089",1502400,NA
"2090",751400,"nhd_14767934"
"2091",1389800,"nhd_14703994"
"2092",1389800,"nhd_14703994"
"2093",45000,NA
"2094",2265100,"nhd_12987607"
"2095",479300,"nhd_6807740"
"2096",1544800,"nhd_13393821"
"2097",45200,"nhd_12176206"
"2098",2435900,"nhd_13118764"
"2099",2295200,"nhd_13345596"
"2100",2692200,"nhd_1850115"
"2101",1845600,"nhd_13343842"
"2102",2671400,"nhd_2262761"
"2103",1846700,"nhd_13344102"
"2104",2671100,"nhd_2265923"
"2105",2330300,"nhd_13344044"
"2106",2297800,"nhd_13345714"
"2107",2236800,"nhd_12991607"
"2108",985300,"nhd_13394965"
"2109",406900,"nhd_9022639"
"2110",2461300,"nhd_2267057"
"2111",975000,"nhd_13395043"
"2112",735100,"nhd_14783909"
"2113",2343200,"nhd_13343602"
"2114",467100,"nhd_6808088"
"2115",540600,"nhd_6820636"
"2116",2194600,"nhd_12980673"
"2117",486300,"nhd_6808368"
"2118",423400,NA
"2119",304600,NA
"2120",302300,"nhd_9029775"
"2121",1852000,"nhd_13120930"
"2122",794000,NA
"2123",350,NA
"2124",1396200,NA
"2125",766000,"nhd_14767736"
"2126",2941100,"nhd_1812717"
"2127",1030260,NA
"2128",1445400,"nhd_14726352"
"2129",724100,NA
"2130",1396900,NA
"2131",2725500,"nhd_1850255"
"2132",2712000,"nhd_1852673"
"2133",270700,NA
"2134",2288900,NA
"2135",270700,NA
"2136",2417000,"nhd_13118762"
"2137",2419000,"nhd_13118798"
"2138",2485900,"nhd_1850095"
"2139",2494700,"nhd_1851821"
"2140",2726100,"nhd_1850093"
"2141",1847900,"nhd_13118848"
"2142",1602600,"nhd_167120869"
"2143",2418600,"nhd_13118762"
"2144",1850200,"nhd_13117846"
"2145",995900,"nhd_13344082"
"2146",2121000,"nhd_13105843"
"2147",2664100,NA
"2148",2640100,"nhd_2643848"
"2149",2240000,"nhd_12991623"
"2150",1840100,"nhd_13078917"
"2151",2353600,"nhd_13124084"
"2152",328100,NA
"2153",717400,"nhd_120052561"
"2154",297100,"nhd_9029955"
"2155",1403200,"nhd_120052583"
"2156",182300,"nhd_9036103"
"2157",1378100,NA
"2158",470900,"nhd_6808092"
"2159",427300,"nhd_6808302"
"2160",139500,"nhd_12161112"
"2161",102800,"nhd_6866499"
"2162",8900,"nhd_12161210"
"2163",855200,"nhd_13290696"
"2164",981200,"nhd_13394213"
"2165",2243200,"nhd_12991379"
"2166",1982700,NA
"2167",278100,"nhd_9035705"
"2168",187500,NA
"2169",193100,"nhd_9033695"
"2170",276700,"nhd_9035819"
"2171",2079000,"nhd_13083967"
"2172",2157900,"nhd_13104085"
"2173",1506800,"nhd_13399099"
"2174",2608800,"nhd_2647680"
"2175",2399700,"nhd_13120880"
"2176",2761000,"nhd_1797379"
"2177",2673000,"nhd_2265943"
"2178",2270000,"nhd_12988029"
"2179",2471600,"nhd_2266053"
"2180",2459200,"nhd_2265995"
"2181",1862100,"nhd_13346458"
"2182",2395100,"nhd_13120882"
"2183",683000,"nhd_6842261"
"2184",1005800,"nhd_13393705"
"2185",1539700,"nhd_13393651"
"2186",1600100,"nhd_13396007"
"2187",2461100,"nhd_2266211"
"2188",2402200,"nhd_13119344"
"2189",2257600,"nhd_12991087"
"2190",1606700,"nhd_6842307"
"2191",837300,"nhd_13282518"
"2192",994700,"nhd_13395467"
"2193",1516800,"nhd_13395257"
"2194",2103900,"nhd_120053665"
"2195",2628100,"nhd_2644120"
"2196",377900,"nhd_9026377"
"2197",2094300,"nhd_13081151"
"2198",1396200,NA
"2199",1717300,"nhd_13134961"
"2200",2763600,NA
"2201",2676800,"nhd_2266515"
"2202",2389700,NA
"2203",2399700,"nhd_13120880"
"2204",1866600,"nhd_13079077"
"2205",1378100,"nhd_14704070"
"2206",1377900,"nhd_14704066"
"2207",755600,"nhd_14767870"
"2208",1528700,"nhd_13394327"
"2209",395900,"nhd_9026345"
"2210",389700,"nhd_9026347"
"2211",1580300,"nhd_13394777"
"2212",265300,"nhd_9035945"
"2213",1529500,"nhd_167120871"
"2214",2100800,"nhd_13080609"
"2215",2352200,"nhd_13124170"
"2216",139900,"nhd_6863055"
"2217",262300,"nhd_9035981"
"2218",774500,NA
"2219",2761100,NA
"2220",2916700,"nhd_1813621"
"2221",1873600,"nhd_13119484"
"2222",1599900,"nhd_13396007"
"2223",2476000,"nhd_1855125"
"2224",2708800,NA
"2225",1872500,"nhd_12990893"
"2226",2486100,"nhd_1855117"
"2227",2467700,"nhd_2265973"
"2228",2269600,"nhd_12990895"
"2229",2654500,"nhd_2266091"
"2230",1018500,"nhd_13393613"
"2231",2710300,"nhd_1852803"
"2232",1867100,"nhd_13078883"
"2233",574100,NA
"2234",1878400,"nhd_13078905"
"2235",1517900,"nhd_13395123"
"2236",2470100,"nhd_2644172"
"2237",1859600,"nhd_13121000"
"2238",1881100,"nhd_13078961"
"2239",2099900,"nhd_13079009"
"2240",2623500,"nhd_2647196"
"2241",440100,"nhd_6808490"
"2242",495300,NA
"2243",865000,NA
"2244",1295400,"nhd_14708596"
"2245",555200,"nhd_6817100"
"2246",256100,"nhd_9036121"
"2247",1378100,NA
"2248",242800,"nhd_9033933"
"2249",152700,"nhd_6864353"
"2250",244800,"nhd_120052173"
"2251",168400,"nhd_6866541"
"2252",175700,NA
"2253",2059800,"nhd_13107515"
"2254",775800,"nhd_13290902"
"2255",2903700,"nhd_1813379"
"2256",2903400,"nhd_1813401"
"2257",1595800,"nhd_13394073"
"2258",2329600,"nhd_13343802"
"2259",2321600,"nhd_13343896"
"2260",1019800,"nhd_13344152"
"2261",2106800,"nhd_13078143"
"2262",2454800,"nhd_2260751"
"2263",2922200,"nhd_1813739"
"2264",2469100,"nhd_2260785"
"2265",2470300,"nhd_2260905"
"2266",1536300,"nhd_13393787"
"2267",585700,"nhd_6842483"
"2268",588000,"nhd_6842413"
"2269",1606200,NA
"2270",1614100,"nhd_13394431"
"2271",2681600,"nhd_2264157"
"2272",1843100,"nhd_12991419"
"2273",1979200,NA
"2274",2109100,"nhd_13078059"
"2275",2656400,"nhd_2266689"
"2276",587000,"nhd_6842561"
"2277",586100,"nhd_6842525"
"2278",776800,NA
"2279",969600,"nhd_13399231"
"2280",376600,"nhd_9026413"
"2281",1001000,"nhd_13399231"
"2282",184200,"nhd_9026483"
"2283",2163800,"nhd_13132003"
"2284",2157000,"nhd_13102805"
"2285",1402300,"nhd_14703904"
"2286",1506800,"nhd_13400013"
"2287",87900,"nhd_12172978"
"2288",2915900,"nhd_1813645"
"2289",2904900,"nhd_1816137"
"2290",2762100,"nhd_1816365"
"2291",2733600,"nhd_1849433"
"2292",2749000,NA
"2293",2744700,"nhd_2260957"
"2294",2589000,NA
"2295",2899700,"nhd_1816443"
"2296",1857300,"nhd_12990999"
"2297",276900,NA
"2298",2598500,"nhd_2644186"
"2299",1517200,"nhd_13395309"
"2300",2368500,"nhd_13121450"
"2301",1407000,"nhd_14701606"
"2302",301600,"nhd_9029843"
"2303",1412200,"nhd_14730216"
"2304",2088000,"nhd_13081465"
"2305",2450500,"nhd_2647860"
"2306",523100,"nhd_6819806"
"2307",149800,"nhd_6866325"
"2308",1659900,"nhd_2453860"
"2309",1352000,"nhd_14708474"
"2310",1660400,"nhd_2453844"
"2311",1296000,"nhd_14708604"
"2312",742215,NA
"2313",16600,NA
"2314",742240,NA
"2315",774200,"nhd_13282768"
"2316",777000,"nhd_120052353"
"2317",752300,"nhd_14767914"
"2318",967900,"nhd_13393757"
"2319",2261700,NA
"2320",1835600,"nhd_13119392"
"2321",1852300,"nhd_13121138"
"2322",1605200,"nhd_13393859"
"2323",1003100,"nhd_13393893"
"2324",1605800,"nhd_13393947"
"2325",1833900,"nhd_12991207"
"2326",2381800,"nhd_13119526"
"2327",2394600,"nhd_13121124"
"2328",2463500,"nhd_120052453"
"2329",1589600,"nhd_13393993"
"2330",2467900,"nhd_1849485"
"2331",2897100,"nhd_1816601"
"2332",1575100,"nhd_13394495"
"2333",1660100,NA
"2334",2750200,NA
"2335",746300,"nhd_14768118"
"2336",247700,"nhd_9036199"
"2337",2359700,"nhd_13123946"
"2338",2430500,"nhd_13117586"
"2339",1842500,"nhd_13345500"
"2340",2469300,"nhd_13118672"
"2341",2344000,"nhd_13343496"
"2342",2420400,"nhd_13118680"
"2343",2420000,"nhd_13118724"
"2344",2466300,"nhd_2266837"
"2345",2249000,"nhd_12991515"
"2346",1843900,NA
"2347",1834000,"nhd_13078295"
"2348",1580500,"nhd_13394945"
"2349",1522900,"nhd_13394819"
"2350",1021600,NA
"2351",421200,"nhd_9026501"
"2352",2204100,"nhd_12980565"
"2353",181400,"nhd_9026447"
"2354",2623900,"nhd_2646976"
"2355",1010200,"nhd_14726600"
"2356",2475900,"nhd_1850091"
"2357",2404800,"nhd_13117896"
"2358",2460700,"nhd_2262653"
"2359",2764400,"nhd_11950635"
"2360",1411100,NA
"2361",2666400,"nhd_2266993"
"2362",173300,"nhd_6866623"
"2363",2757000,"nhd_1816205"
"2364",2909000,"nhd_1813535"
"2365",2498000,"nhd_2261049"
"2366",2734200,"nhd_1849501"
"2367",2473500,"nhd_1849523"
"2368",2693700,"nhd_1849747"
"2369",2691800,"nhd_1849951"
"2370",2762200,"nhd_11950445"
"2371",1838800,"nhd_13118702"
"2372",2410400,"nhd_13117608"
"2373",1630700,"nhd_13391483"
"2374",1614300,"nhd_13394371"
"2375",2235200,"nhd_12991453"
"2376",1871300,"nhd_2264299"
"2377",1864200,"nhd_13078173"
"2378",1984700,NA
"2379",2638100,"nhd_2643740"
"2380",1504600,"nhd_14726142"
"2381",2634200,"nhd_2646722"
"2382",2771500,NA
"2383",2901600,"nhd_1816107"
"2384",2871400,NA
"2385",2766900,NA
"2386",2452400,"nhd_2260855"
"2387",2896900,NA
"2388",2489400,"nhd_2260841"
"2389",2856400,"nhd_1801977"
"2390",2473300,"nhd_2260773"
"2391",1541300,"nhd_13393743"
"2392",1604200,"nhd_13393673"
"2393",1596900,"nhd_13393999"
"2394",2678300,"nhd_2266291"
"2395",1538900,"nhd_13393941"
"2396",1598000,"nhd_13394145"
"2397",2382300,"nhd_13119530"
"2398",1009400,"nhd_13394051"
"2399",1609000,"nhd_13393943"
"2400",1597000,"nhd_13394099"
"2401",1842300,"nhd_13078899"
"2402",1882000,"nhd_13078859"
"2403",1861600,"nhd_13079051"
"2404",2661600,"nhd_2267407"
"2405",556900,"nhd_6817138"
"2406",2607600,"nhd_13105365"
"2407",1005400,"nhd_14701662"
"2408",742220,NA
"2409",1727000,"nhd_13134751"
"2410",158600,"nhd_6864379"
"2411",854900,"nhd_13290734"
"2412",819800,"nhd_13294594"
"2413",813100,"nhd_13294420"
"2414",63700,NA
"2415",1663900,NA
"2416",104700,"nhd_6866319"
"2417",157300,"nhd_6866333"
"2418",2761400,"nhd_1816307"
"2419",1000700,"nhd_14708626"
"2420",1983100,"nhd_13078131"
"2421",1610500,"nhd_13393943"
"2422",2282200,"nhd_12991361"
"2423",2234900,"nhd_12991473"
"2424",2229200,"nhd_13350068"
"2425",392100,"nhd_9028163"
"2426",614200,"nhd_6847683"
"2427",106900,"nhd_6866301"
"2428",1718500,"nhd_13135129"
"2429",2734000,"nhd_1849431"
"2430",2734900,"nhd_1849459"
"2431",2303200,"nhd_13345306"
"2432",2953000,"nhd_6792053"
"2433",2493900,"nhd_2261041"
"2434",2959300,"nhd_6792259"
"2435",2477700,"nhd_120053116"
"2436",2477000,"nhd_2262505"
"2437",1611800,"nhd_13393943"
"2438",1542700,"nhd_13394077"
"2439",1526600,"nhd_13394623"
"2440",501200,"nhd_6816842"
"2441",264500,"nhd_9035977"
"2442",45100,"nhd_12175132"
"2443",151500,NA
"2444",108200,"nhd_6866369"
"2445",776600,"nhd_13291054"
"2446",802600,"nhd_13296360"
"2447",10000,NA
"2448",189400,"nhd_9029589"
"2449",36200,"nhd_12162886"
"2450",827000,"nhd_13290984"
"2451",762700,"nhd_14767666"
"2452",821000,"nhd_13294568"
"2453",741200,NA
"2454",753800,"nhd_14767816"
"2455",740700,"nhd_14767894"
"2456",761300,"nhd_14767756"
"2457",775000,"nhd_13294738"
"2458",265000,"nhd_9035945"
"2459",737900,"nhd_14783883"
"2460",746500,"nhd_120052612"
"2461",2763300,"nhd_13343040"
"2462",894900,"nhd_13409672"
"2463",2316600,"nhd_13343744"
"2464",1832100,"nhd_13078935"
"2465",150900,"nhd_6864437"
"2466",397100,"nhd_9028145"
"2467",439500,"nhd_6808062"
"2468",258700,"nhd_9035941"
"2469",264800,"nhd_9035987"
"2470",1873500,"nhd_13118784"
"2471",2616200,"nhd_2646972"
"2472",2350500,"nhd_13124042"
"2473",2618100,"nhd_2646860"
"2474",1503000,NA
"2475",1545300,"nhd_13393683"
"2476",2902600,"nhd_1816081"
"2477",25300,"nhd_12162854"
"2478",1000700,"nhd_14708626"
"2479",179100,"nhd_6866439"
"2480",117000,"nhd_6866375"
"2481",2430300,"nhd_13117590"
"2482",977600,"nhd_13631447"
"2483",659000,"nhd_6842645"
"2484",1574300,"nhd_13394643"
"2485",61200,"nhd_12176202"
"2486",148100,"nhd_166766678"
"2487",60500,"nhd_12176192"
"2488",104200,"nhd_6866483"
"2489",1215400,NA
"2490",1340200,"nhd_14707388"
"2491",1258100,"nhd_13634335"
"2492",2298300,"nhd_13345498"
"2493",2436600,"nhd_13118836"
"2494",1843700,"nhd_13345588"
"2495",2424600,"nhd_120053122"
"2496",1887400,"nhd_13118804"
"2497",2491500,"nhd_1851931"
"2498",2053400,"nhd_13107531"
"2499",884700,"nhd_13424965"
"2500",799200,"nhd_13296492"
"2501",780300,"nhd_13294778"
"2502",768800,"nhd_14767786"
"2503",816800,"nhd_13294786"
"2504",808700,"nhd_120052352"
"2505",466700,"nhd_6808090"
"2506",1002400,"nhd_14726488"
"2507",2065900,"nhd_13085025"
"2508",732200,"nhd_13107553"
"2509",283800,"nhd_9030027"
"2510",1714900,"nhd_13134985"
"2511",1000700,NA
"2512",1000700,NA
"2513",2092500,"nhd_13124126"
"2514",2618000,"nhd_2646860"
"2515",93100,"nhd_13062495"
"2516",2351800,"nhd_13124240"
"2517",1304600,"nhd_14710220"
"2518",1249000,"nhd_13631701"
"2519",1835200,"nhd_13343628"
"2520",271100,"nhd_9033805"
"2521",741500,"nhd_14767864"
"2522",755700,"nhd_14767870"
"2523",2399700,"nhd_13120880"
"2524",1618100,"nhd_13394361"
"2525",1304600,"nhd_14710220"
"2526",1289700,"nhd_13652594"
"2527",2269000,"nhd_12990981"
"2528",2267800,"nhd_12991001"
"2529",462000,"nhd_6808374"
"2530",56200,"nhd_12176252"
"2531",173500,"nhd_6866595"
"2532",2436500,"nhd_13118882"
"2533",2318500,"nhd_13345726"
"2534",2322200,"nhd_13344122"
"2535",2463100,"nhd_2266827"
"2536",1866700,NA
"2537",663800,"nhd_6842707"
"2538",622600,"nhd_6842745"
"2539",186700,"nhd_9036057"
"2540",1591000,"nhd_13393681"
"2541",2399700,"nhd_13120880"
"2542",1756000,NA
"2543",805400,"nhd_13293262"
"2544",2264000,"nhd_12990909"
"2545",1377700,"nhd_14704062"
"2546",2678100,"nhd_2266341"
"2547",2601500,"nhd_120053219"
"2548",2627000,"nhd_120053130"
"2549",447100,"nhd_6808812"
"2550",1800500,"nhd_2731824"
"2551",1369900,"nhd_14705482"
"2552",747100,"nhd_14768092"
"2553",2435000,"nhd_13118870"
"2554",2654500,"nhd_2266091"
"2555",2331300,"nhd_13344234"
"2556",2271100,"nhd_12990851"
"2557",1014300,"nhd_13393503"
"2558",2322800,"nhd_13346740"
"2559",1332200,"nhd_14705890"
"2560",194000,"nhd_9026645"
"2561",1544700,"nhd_13393821"
"2562",493100,"nhd_6808388"
"2563",303600,NA
"2564",323700,"nhd_9029767"
"2565",9800,NA
"2566",11500,NA
"2567",1736200,"nhd_13134709"
"2568",703500,"nhd_6842359"
"2569",2193300,"nhd_12980603"
"2570",43900,"nhd_12161140"
"2571",835800,"nhd_13281252"
"2572",279400,"nhd_9032763"
"2573",1378100,NA
"2574",2355300,"nhd_13124036"
"2575",1322400,NA
"2576",490000,"nhd_6808360"
"2577",415000,"nhd_6800772"
"2578",1727700,"nhd_13134705"
"2579",1506800,"nhd_13400013"
"2580",1516500,"nhd_13395257"
"2581",2310200,"nhd_13343252"
"2582",2742100,"nhd_2260935"
"2583",2068000,"nhd_120053694"
"2584",779000,NA
"2585",28300,"nhd_12162810"
"2586",1835300,"nhd_13344170"
"2587",716800,"nhd_14445790"
"2588",2400000,"nhd_13121004"
"2589",2396800,"nhd_13121022"
"2590",139900,"nhd_6863055"
"2591",1694700,NA
"2592",2832200,"nhd_1797381"
"2593",1642700,NA
"2594",864000,"nhd_13290262"
"2595",2486600,"nhd_2266119"
"2596",692400,"nhd_166766657"
"2597",692900,"nhd_120052170"
"2598",853200,"nhd_13290718"
"2599",18600,NA
"2600",1215100,NA
"2601",775200,"nhd_13290886"
"2602",267200,"nhd_9035875"
"2603",310,NA
"2604",380,NA
"2605",262600,"nhd_9035983"
"2606",2110900,"nhd_13079023"
"2607",733850,"nhd_14783607"
"2608",2110900,NA
